Gate_1,Gate_2,Delay,Fidelity
2,0,10000,0.7182984846928395
2,1,10000,0.7043074041020936
2,2,10000,0.7045609966326096
0,0,11000,0.6920775783677344
0,1,11000,0.7005438425905268
0,2,11000,0.7083565664197929
1,0,11000,0.70514175806443
1,1,11000,0.7055365740975624
1,2,11000,0.7021857456597934
2,0,11000,0.699726739309365
2,1,11000,0.7182248254388789
2,2,11000,0.6759582847391942
0,0,12000,0.6843991108016115
0,1,12000,0.6744167714901643
0,2,12000,0.675920505952494
1,0,12000,0.6538872985647608
1,1,12000,0.6649169658905767
1,2,12000,0.6604811717711528
2,0,12000,0.6840579892327827
2,1,12000,0.6820469286708003
2,2,12000,0.6627659053669772
0,0,13000,0.6550958725914404
0,1,13000,0.6214695978963143
0,2,13000,0.6691153180464982
1,0,13000,0.6445295427176839
1,1,13000,0.6459038594766562
1,2,13000,0.6615459235812147
2,0,13000,0.6334427169590247
2,1,13000,0.6465070771555913
2,2,13000,0.6598478056154681
0,0,14000,0.6260338957734041
0,1,14000,0.6104624160819536
0,2,14000,0.6560391296310162
1,0,14000,0.64284104504173
1,1,14000,0.6241812052188697
1,2,14000,0.625137764609418
2,0,14000,0.6251952421677979
2,1,14000,0.6155156940772275
2,2,14000,0.6467702567955248
0,0,15000,0.6276266288122319
0,1,15000,0.6403178480565117
0,2,15000,0.6330115170327487
1,0,15000,0.5963442944607542
1,1,15000,0.6266921123417503
1,2,15000,0.6116907158966572
2,0,15000,0.626226806572507
2,1,15000,0.6290157950727184
2,2,15000,0.6241445893612408
0,0,16000,0.5935218307033546
0,1,16000,0.6062182252682943
0,2,16000,0.60838489865196
1,0,16000,0.613815565063151
1,1,16000,0.6135319919624799
1,2,16000,0.6090363220838632
2,0,16000,0.6070713129075624
2,1,16000,0.61075471688899
2,2,16000,0.6195068083072784
0,0,17000,0.5634007997413427
0,1,17000,0.5687124698445478
0,2,17000,0.5799299526320753
1,0,17000,0.586341950120547
1,1,17000,0.5812472555470086
1,2,17000,0.5921320970244011
2,0,17000,0.59712159156897
2,1,17000,0.5870122236798169
2,2,17000,0.5668090324711558
0,0,18000,0.5679479850682557
0,1,18000,0.5874018874119846
0,2,18000,0.5727481823146776
1,0,18000,0.5434090703822901
1,1,18000,0.5810125142700029
1,2,18000,0.5669781022487452
2,0,18000,0.5397582126603361
2,1,18000,0.5789477938561922
2,2,18000,0.547079665602443
0,0,19000,0.555295679165749
0,1,19000,0.5581043884793978
0,2,19000,0.5696816279272727
1,0,19000,0.5321044606773502
1,1,19000,0.5309077827102685
1,2,19000,0.5496818553895553
2,0,19000,0.5280986377467719
2,1,19000,0.5597971806419718
2,2,19000,0.5661144211108387
