Gate_1,Gate_2,Delay,Fidelity
0,1,26000,0.46176723028411876
0,2,26000,0.46417194523183436
1,0,26000,0.45425230156515256
1,1,26000,0.46255962512450083
1,2,26000,0.4820569886946129
2,0,26000,0.4715838969805231
2,1,26000,0.46536237024664306
2,2,26000,0.462859587945595
0,0,27000,0.43150553969327204
0,1,27000,0.43281240596410914
0,2,27000,0.45192464094603146
1,0,27000,0.4765603630915188
1,1,27000,0.4286249853183142
1,2,27000,0.430547031723933
2,0,27000,0.44429570758564435
2,1,27000,0.45229592863803225
2,2,27000,0.4411053248066863
0,0,28000,0.4106445312500001
0,1,28000,0.4316404777498711
0,2,28000,0.43379806242764507
1,0,28000,0.44645714545116116
1,1,28000,0.41729462170784276
1,2,28000,0.4745984971808075
2,0,28000,0.4112009222742018
2,1,28000,0.4121783183641503
2,2,28000,0.40044360933535933
0,0,29000,0.41675897824039154
0,1,29000,0.4088412178659287
0,2,29000,0.40623454744269044
1,0,29000,0.4330417698552407
1,1,29000,0.41869880156370587
1,2,29000,0.4300589782360532
2,0,29000,0.4412746258243731
2,1,29000,0.4301681333270615
2,2,29000,0.4239865321691748
0,0,30000,0.44484767630496136
0,1,30000,0.40503485265877437
0,2,30000,0.4146600675245434
1,0,30000,0.42369791399890055
1,1,30000,0.4113745358762789
1,2,30000,0.4431150942253414
2,0,30000,0.37884272254039064
2,1,30000,0.3954322450751633
2,2,30000,0.4223327613340798
0,0,31000,0.40887510676812217
0,1,31000,0.3692616437043429
0,2,31000,0.42251484163363556
1,0,31000,0.4278299113156561
1,1,31000,0.41725196212983195
1,2,31000,0.41442837372640606
2,0,31000,0.40459826135760446
2,1,31000,0.40791623188467563
2,2,31000,0.4050183649008053
0,0,32000,0.393324907548137
0,1,32000,0.39635360807640946
0,2,32000,0.3953941270249584
1,0,32000,0.3898862531322133
1,1,32000,0.4088412178659287
1,2,32000,0.3863137677853604
2,0,32000,0.3911246362867408
2,1,32000,0.37900672197912805
2,2,32000,0.36119441027587
0,0,33000,0.3751358016792168
0,1,33000,0.39770922386492225
0,2,33000,0.36313255730389804
1,0,33000,0.35943825870365215
1,1,33000,0.3658715296705758
1,2,33000,0.39367577273639875
2,0,33000,0.35430984577579305
2,1,33000,0.389125885016851
2,2,33000,0.38248776579266913
0,0,34000,0.36853926742465626
0,1,34000,0.33422906302458727
0,2,34000,0.3594960069790245
1,0,34000,0.38677564249775653
1,1,34000,0.3683941239085469
1,2,34000,0.381460589335536
2,0,34000,0.3944193972676882
2,1,34000,0.4119863622029141
2,2,34000,0.3698669936982912
0,0,35000,0.36977696571886154
0,1,35000,0.3631495827011921
0,2,35000,0.3634428092286909
1,0,35000,0.3768132871647598
1,1,35000,0.37400218514464584
1,2,35000,0.39056174051734605
2,0,35000,0.359304962407021
2,1,35000,0.37388915974521114
2,2,35000,0.3657184928211966
0,0,36000,0.33738659199685467
0,1,36000,0.34862842142474665
0,2,36000,0.39675613765200624
1,0,36000,0.37588203185347274
1,1,36000,0.3380879774762874
1,2,36000,0.35037584742779565
2,0,36000,0.35871106820621274
2,1,36000,0.3570285881395357
2,2,36000,0.3558070826828867
0,0,37000,0.33123687026221676
0,1,37000,0.33134676403927404
0,2,37000,0.36395085765816665
1,0,37000,0.3662067047753059
1,1,37000,0.37967914254087837
1,2,37000,0.31417659500088535
2,0,37000,0.3489580247825032
2,1,37000,0.35070586083365096
2,2,37000,0.36297051305713174
0,0,38000,0.3361671206145834
0,1,38000,0.330078125
0,2,38000,0.3563197873331701
1,0,38000,0.3396695814990423
1,1,38000,0.36026721508291243
1,2,38000,0.3227477747472485
2,0,38000,0.36939007295151155
2,1,38000,0.32128440325989077
2,2,38000,0.32855084471119184
0,0,39000,0.32969504279767614
0,1,39000,0.33567089980255566
0,2,39000,0.31937674886252826
1,0,39000,0.3140258669899754
1,1,39000,0.36811263124141375
1,2,39000,0.3275656031252899
2,0,39000,0.277011215109593
2,1,39000,0.33109379627016383
2,2,39000,0.33551802738832404
0,0,40000,0.3126622236069703
0,1,40000,0.31441613540432034
0,2,40000,0.30050021870099264
1,0,40000,0.34095938301691553
1,1,40000,0.315417441720821
1,2,40000,0.30866340549367466
2,0,40000,0.3163559330203178
2,1,40000,0.32881978681508256
2,2,40000,0.30201374013629534
0,0,41000,0.32156850568867235
0,1,41000,0.3190068554519987
0,2,41000,0.31201614013134166
1,0,41000,0.3329576688158948
1,1,41000,0.2891944745716753
1,2,41000,0.2868743997704076
2,0,41000,0.3366805285289548
2,1,41000,0.3201108128825916
2,2,41000,0.33518608831559615
0,0,42000,0.28878276837840583
0,1,42000,0.30430335984517415
0,2,42000,0.31677814852645353
1,0,42000,0.3061192263680112
1,1,42000,0.30661998368697074
1,2,42000,0.33275931216305576
2,0,42000,0.29543359835398675
2,1,42000,0.30937437040970334
2,2,42000,0.3361232958567533
0,0,43000,0.30223150853153746
0,1,43000,0.30903678443639393
0,2,43000,0.31608679557382957
1,0,43000,0.28753774849030395
1,1,43000,0.32413561678723946
1,2,43000,0.3053402898887696
2,0,43000,0.295627190270046
2,1,43000,0.2830544119378069
2,2,43000,0.2815602465065373
0,0,44000,0.31332404376249234
0,1,44000,0.2860290986225136
0,2,44000,0.2539605702296336
1,0,44000,0.30412731341273147
1,1,44000,0.2806331756719302
1,2,44000,0.2905815870775936
2,0,44000,0.2901456780642198
2,1,44000,0.27785445931063485
2,2,44000,0.293529927472259
0,0,45000,0.3042361101189343
0,1,45000,0.3042321485099348
0,2,45000,0.28730655778528763
1,0,45000,0.30450962284701194
1,1,45000,0.2699557217399476
1,2,45000,0.2918824475168324
2,0,45000,0.26702533398201955
2,1,45000,0.30088138186482893
2,2,45000,0.2946574555154429
0,0,46000,0.27441058714459793
0,1,46000,0.285478050546646
0,2,46000,0.30947598294858125
1,0,46000,0.2848139158131169
1,1,46000,0.28568451779389675
1,2,46000,0.2913702465195179
2,0,46000,0.28411171457274403
2,1,46000,0.2973504311872135
2,2,46000,0.28330239086664044
0,0,47000,0.26167410473260566
0,1,47000,0.2792755324053725
0,2,47000,0.2917201892376742
1,0,47000,0.2823938074442685
1,1,47000,0.2923742820360098
1,2,47000,0.25830055049305944
2,0,47000,0.2792755324053725
2,1,47000,0.28905568373017654
2,2,47000,0.26455831802052737
0,0,48000,0.27125936837030573
0,1,48000,0.28112787665955236
0,2,48000,0.28929734563176257
1,0,48000,0.28212430740423494
1,1,48000,0.2839076003154968
1,2,48000,0.28308818848632594
2,0,48000,0.2714413361963318
2,1,48000,0.27387681381501466
2,2,48000,0.27444457667290534
0,0,49000,0.26747026759838927
0,1,49000,0.27526590095945974
0,2,49000,0.24706934751352358
1,0,49000,0.2585529981081865
1,1,49000,0.2792299447335248
1,2,49000,0.26017120195143617
2,0,49000,0.25113993023018377
2,1,49000,0.26315618735651836
2,2,49000,0.2533142017753823
0,0,50000,0.24104377807281918
0,1,50000,0.27287036344122795
0,2,50000,0.2787671823573204
1,0,50000,0.28609197769410954
1,1,50000,0.2600336268025552
1,2,50000,0.274605194386603
2,0,50000,0.25243550329221504
2,1,50000,0.2377024468515134
2,2,50000,0.2602426835422019
0,0,51000,0.24753908985576814
0,1,51000,0.24233906806814295
0,2,51000,0.256295329720722
1,0,51000,0.23508575812191826
1,1,51000,0.24233906806814295
1,2,51000,0.2417930824646905
2,0,51000,0.2528047219726017
2,1,51000,0.2508615642213246
2,2,51000,0.23944115164063595
0,0,52000,0.2602481804996163
0,1,52000,0.2602261912764132
0,2,52000,0.2518764528669467
1,0,52000,0.24631143516289217
1,1,52000,0.27217712371515845
1,2,52000,0.24595416189493965
2,0,52000,0.2523561407331737
2,1,52000,0.22511888386336418
2,2,52000,0.256295329720722
0,0,53000,0.2376602967912762
0,1,53000,0.2413567379224614
0,2,53000,0.2413235460641724
1,0,53000,0.2558584431621598
1,1,53000,0.25031469261408146
1,2,53000,0.234373978486638
2,0,53000,0.23991239238434106
2,1,53000,0.2519531250000001
2,2,53000,0.2492819385101178
0,0,54000,0.25424800934376846
0,1,54000,0.22744845804798727
0,2,54000,0.2473954038855763
1,0,54000,0.23404494536237777
1,1,54000,0.279049955163299
1,2,54000,0.23919401998100767
2,0,54000,0.2503327355585774
2,1,54000,0.2465527792495165
2,2,54000,0.23381304560530658
0,0,55000,0.2190997745361455
0,1,55000,0.23422842395764562
0,2,55000,0.2140060043723528
1,0,55000,0.2362591085393515
1,1,55000,0.24738294790856832
1,2,55000,0.21868729710974283
2,0,55000,0.21675654806173816
2,1,55000,0.23872950147196595
2,2,55000,0.24800425139830304
0,0,56000,0.22104307743539403
0,1,56000,0.25388277276910115
0,2,56000,0.22744845804798727
1,0,56000,0.2392328975968349
1,1,56000,0.22148349256044791
1,2,56000,0.24202795483440123
2,0,56000,0.24226219874151167
2,1,56000,0.22571270272670244
2,2,56000,0.22826727497567115
0,0,57000,0.22351710681309953
0,1,57000,0.22064437483003685
0,2,57000,0.2305559099069083
1,0,57000,0.24071644069616477
1,1,57000,0.2160466959755275
1,2,57000,0.22884102974167897
2,0,57000,0.21868729710974283
2,1,57000,0.22945444098976356
2,2,57000,0.21957756762439323
0,0,58000,0.21661917119759652
0,1,58000,0.2170632079349156
0,2,58000,0.21851801048668285
1,0,58000,0.2189930458184872
1,1,58000,0.23849737119290695
1,2,58000,0.21785910079244822
2,0,58000,0.2234272137231341
2,1,58000,0.23613022555110547
2,2,58000,0.21105949825207793
0,0,59000,0.21223575174360207
0,1,59000,0.22031240221332432
0,2,59000,0.2307741691428591
1,0,59000,0.19735357456145503
1,1,59000,0.19813055989906408
1,2,59000,0.21202753495837284
2,0,59000,0.2355189698835246
2,1,59000,0.24227840071356166
2,2,59000,0.21959280985407348
0,0,60000,0.22829367679405396
0,1,60000,0.22148349256044791
0,2,60000,0.19896721089115527
1,0,60000,0.22782949619835433
1,1,60000,0.21774236056156943
1,2,60000,0.20411104324251605
2,0,60000,0.2308504290417689
2,1,60000,0.21905267431144318
2,2,60000,0.21443301736860204
0,0,61000,0.21433488676297335
0,1,61000,0.22027380554175302
0,2,61000,0.21386000664490126
1,0,61000,0.20389258854433878
1,1,61000,0.2123404305152742
1,2,61000,0.1858495774543469
2,0,61000,0.20251397276926364
2,1,61000,0.19566560338333008
2,2,61000,0.21700721048028163
0,0,62000,0.1956129641104049
0,1,62000,0.19268638831697904
0,2,62000,0.21276277224935672
1,0,62000,0.22576383739712075
1,1,62000,0.1926808757827884
1,2,62000,0.1813720669207158
2,0,62000,0.20323807447160397
2,1,62000,0.21439334588555908
2,2,62000,0.22260353750696704
0,0,63000,0.18881358511826013
0,1,63000,0.20892447411919676
0,2,63000,0.20677649400777548
1,0,63000,0.20803442154900723
1,1,63000,0.19831565061490747
1,2,63000,0.1853385121884004
2,0,63000,0.18310546875000006
2,1,63000,0.20250554166363915
2,2,63000,0.2134433761503732
0,0,64000,0.1963679060583434
0,1,64000,0.20313658264582138
0,2,64000,0.18154069294768432
1,0,64000,0.20288899706096297
1,1,64000,0.16773450636549567
1,2,64000,0.19523723005527172
2,0,64000,0.18622127757166132
2,1,64000,0.1871515444986396
2,2,64000,0.20230143855957977
0,0,65000,0.20113819470893257
0,1,65000,0.18797665477357597
0,2,65000,0.20875758746349138
1,0,65000,0.1961054720081221
1,1,65000,0.20762924759059545
1,2,65000,0.19973120062782862
2,0,65000,0.19434977951378984
2,1,65000,0.17606393025029252
2,2,65000,0.18675557040220853
0,0,66000,0.17473612865132573
0,1,66000,0.1951884908129078
0,2,66000,0.19311239548787362
1,0,66000,0.18923610712540198
1,1,66000,0.17845819994774834
1,2,66000,0.1871337077906181
2,0,66000,0.18247064893172588
2,1,66000,0.19083481938963984
2,2,66000,0.1878301710123284
0,0,67000,0.19216203002807797
0,1,67000,0.1977426375543277
0,2,67000,0.1816484453118034
1,0,67000,0.18154062840249618
1,1,67000,0.1899099928779078
1,2,67000,0.1977426375543277
2,0,67000,0.19246415685801438
2,1,67000,0.20010640945920952
2,2,67000,0.18452066564785516
0,0,68000,0.17876057896374284
0,1,68000,0.1855066193415983
0,2,68000,0.17421400756201744
1,0,68000,0.1942897114645592
1,1,68000,0.20448871687166453
1,2,68000,0.20490564110435827
2,0,68000,0.191697631362915
2,1,68000,0.1735265196311794
2,2,68000,0.16991851519593001
0,0,69000,0.1877848215440411
0,1,69000,0.18106716064515144
0,2,69000,0.17874881294767975
1,0,69000,0.19239530704715657
1,1,69000,0.16937253473324748
1,2,69000,0.18879155502434714
2,0,69000,0.17145712744173822
2,1,69000,0.20550120193924476
2,2,69000,0.15762760005836488
0,0,70000,0.17138341948541966
0,1,70000,0.1760940719366257
0,2,70000,0.18884075772343303
1,0,70000,0.19118534231532056
1,1,70000,0.19061728996232818
1,2,70000,0.1936831483891044
2,0,70000,0.18879155502434714
2,1,70000,0.16677107559402757
2,2,70000,0.18940979939363575
0,0,71000,0.19500872482119141
0,1,71000,0.16988093096318513
0,2,71000,0.18439418518126083
1,0,71000,0.18142544535950092
1,1,71000,0.1780189636411028
1,2,71000,0.14112063443856793
2,0,71000,0.1672754278983687
2,1,71000,0.18074436174998823
2,2,71000,0.18222753795790325
0,0,72000,0.1556311969157458
0,1,72000,0.157420564491949
0,2,72000,0.17992589594092104
1,0,72000,0.18114263306286607
1,1,72000,0.16497516700759499
1,2,72000,0.18949467144928714
2,0,72000,0.19486954822152466
2,1,72000,0.177397578786785
2,2,72000,0.17127742220145872
0,0,73000,0.18248068950355362
0,1,73000,0.16637946283956337
0,2,73000,0.17310855164300332
1,0,73000,0.1589087867154611
1,1,73000,0.17246784630200893
1,2,73000,0.15941235752696373
2,0,73000,0.18422784842275747
2,1,73000,0.177397578786785
2,2,73000,0.16439228262859573
0,0,74000,0.1944579284429525
0,1,74000,0.16858941277536535
0,2,74000,0.19519223173537234
1,0,74000,0.16908778849376413
1,1,74000,0.16513206753998544
1,2,74000,0.17606393025029252
2,0,74000,0.18741410684232004
2,1,74000,0.1605121402809854
2,2,74000,0.1557613049511418
0,0,75000,0.162616464709642
0,1,75000,0.16442860904234347
0,2,75000,0.1644486677242554
1,0,75000,0.17138341948541966
1,1,75000,0.16112612340193233
1,2,75000,0.16868885190202915
2,0,75000,0.169876967285654
2,1,75000,0.16412887368011192
2,2,75000,0.17265571925776912
0,0,76000,0.15893512448511113
0,1,76000,0.17685989074953626
0,2,76000,0.17499628851481164
1,0,76000,0.16369536892870754
1,1,76000,0.17216256484099124
1,2,76000,0.1804659935287703
2,0,76000,0.17636507217459696
2,1,76000,0.1569859095092463
2,2,76000,0.17190940431916207
0,0,77000,0.14025579119272022
0,1,77000,0.1695264029431201
0,2,77000,0.15694562406454288
1,0,77000,0.18222753795790325
1,1,77000,0.17757855528958305
1,2,77000,0.19449439781517142
2,0,77000,0.170896921083977
2,1,77000,0.17724609375000006
2,2,77000,0.16402206828091206
0,0,78000,0.1614905719157458
0,1,78000,0.1575248902352103
0,2,78000,0.17484019104088824
1,0,78000,0.14389443258169127
1,1,78000,0.15408485072941042
1,2,78000,0.1693928928755562
2,0,78000,0.15335029572162168
2,1,78000,0.15193724593377858
2,2,78000,0.15163151706860387
0,0,79000,0.1544573088724888
0,1,79000,0.14450797157551337
0,2,79000,0.14183202971840694
1,0,79000,0.13354885949897585
1,1,79000,0.14922083859005644
1,2,79000,0.1644033153989547
2,0,79000,0.14665335093019313
2,1,79000,0.14522391550579425
2,2,79000,0.1652606819387025
0,0,80000,0.17954376342029854
0,1,80000,0.14678928994671972
0,2,80000,0.1605686778149846
1,0,80000,0.16975399110374503
1,1,80000,0.16204467359773536
1,2,80000,0.15626706145529934
2,0,80000,0.1722381451861243
2,1,80000,0.14642818879040487
2,2,80000,0.15296604921268472
0,0,81000,0.17163546566523813
0,1,81000,0.1588928518943354
0,2,81000,0.1717249703180748
1,0,81000,0.1493111129634465
1,1,81000,0.142980294446036
1,2,81000,0.13911945218217206
2,0,81000,0.1485738381902239
2,1,81000,0.13876663049821533
2,2,81000,0.16697177009705474
0,0,82000,0.15296604921268472
0,1,82000,0.1667664925594671
0,2,82000,0.14438850495359334
1,0,82000,0.15411164036590524
1,1,82000,0.1440185497030036
1,2,82000,0.1563160903583964
2,0,82000,0.16291012437869795
2,1,82000,0.15526257629214765
2,2,82000,0.13876663049821533
0,0,83000,0.15816913853637202
0,1,83000,0.16822670867596826
0,2,83000,0.15662658285021933
1,0,83000,0.1508784623564872
1,1,83000,0.15913783446909768
1,2,83000,0.1550382065234526
2,0,83000,0.15374487476411755
2,1,83000,0.14608363560170304
2,2,83000,0.1493111129634465
0,0,84000,0.15949582503760065
0,1,84000,0.16771466813652217
0,2,84000,0.10726639083549669
1,0,84000,0.1614905719157458
1,1,84000,0.1563160903583964
1,2,84000,0.1373751545790976
2,0,84000,0.16476162232531044
2,1,84000,0.14914717470763666
2,2,84000,0.15673657395202928
0,0,85000,0.14403855640990168
0,1,85000,0.15266091474997542
0,2,85000,0.15161132812500003
1,0,85000,0.13756669755271422
1,1,85000,0.15966628500153068
1,2,85000,0.1508784623564872
2,0,85000,0.1481990368080865
2,1,85000,0.1447382699618858
2,2,85000,0.13566681801447641
0,0,86000,0.17387032486775714
0,1,86000,0.12564407367227293
0,2,86000,0.18183997027495655
1,0,86000,0.1545302311868258
1,1,86000,0.16253903904373126
1,2,86000,0.1369995002818052
2,0,86000,0.1555171276795091
2,1,86000,0.15717321832814918
2,2,86000,0.1505116947286985
0,0,87000,0.15937354484124686
0,1,87000,0.13112958214057913
0,2,87000,0.15516479130111663
1,0,87000,0.16394199467435797
1,1,87000,0.1568178453496257
1,2,87000,0.13191648729139296
2,0,87000,0.14730478261445806
2,1,87000,0.14594332384958406
2,2,87000,0.13688574012014731
0,0,88000,0.14089901747288125
0,1,88000,0.15233963514048926
0,2,88000,0.13840895123911506
1,0,88000,0.14333810486758403
1,1,88000,0.146789521007996
1,2,88000,0.14643667308039465
2,0,88000,0.16092592547117826
2,1,88000,0.14012844220215873
2,2,88000,0.15157509961466062
0,0,89000,0.13824699172229338
0,1,89000,0.15374487476411755
0,2,89000,0.1363829670586074
1,0,89000,0.15881585989921862
1,1,89000,0.13830552812657143
1,2,89000,0.1550382065234526
2,0,89000,0.13978489009506043
2,1,89000,0.14124634444783887
2,2,89000,0.12531707496562813
0,0,90000,0.1319028370449904
0,1,90000,0.1409846375316912
0,2,90000,0.14031575281550154
1,0,90000,0.1329172717654457
1,1,90000,0.14368842337072651
1,2,90000,0.1452616541494304
2,0,90000,0.11868511577927668
2,1,90000,0.1479419305642353
2,2,90000,0.14665335093019313
0,0,91000,0.12663087113565918
0,1,91000,0.1396056173681778
0,2,91000,0.1380645293723689
1,0,91000,0.16008173283406743
1,1,91000,0.14701020524026995
1,2,91000,0.12431390217499062
2,0,91000,0.15480565332375457
2,1,91000,0.15304701425880166
2,2,91000,0.13244614198962087
0,0,92000,0.1428707671395549
0,1,92000,0.1563625438782412
0,2,92000,0.1411580745327094
1,0,92000,0.12123627515707641
1,1,92000,0.13474407851943296
1,2,92000,0.12890566592817632
2,0,92000,0.14890268264763115
2,1,92000,0.13105567009912364
2,2,92000,0.14837617963204755
0,0,93000,0.12303551808633732
0,1,93000,0.12520780407315096
0,2,93000,0.14055520594746984
1,0,93000,0.14055150930988436
1,1,93000,0.14055150930988436
1,2,93000,0.12792906784975203
2,0,93000,0.1334320718661605
2,1,93000,0.1605686778149846
2,2,93000,0.13297186367732658
0,0,94000,0.15446649845906749
0,1,94000,0.1453769880022224
0,2,94000,0.13774411623532115
1,0,94000,0.14608363560170304
1,1,94000,0.14183202971840694
1,2,94000,0.14772331590656534
2,0,94000,0.13557936438667953
2,1,94000,0.12147266719790593
2,2,94000,0.13591145793274162
0,0,95000,0.11928379524637858
0,1,95000,0.1386409418112613
0,2,95000,0.1357277221618563
1,0,95000,0.12792906784975203
1,1,95000,0.11341254315473356
1,2,95000,0.1370365410535766
2,0,95000,0.12617148592973104
2,1,95000,0.16252786616034023
2,2,95000,0.1258417236081182
0,0,96000,0.13823206546414166
0,1,96000,0.128493961107688
0,2,96000,0.1520507617031094
1,0,96000,0.11097921887822934
1,1,96000,0.1342495156975129
1,2,96000,0.15538948996342386
2,0,96000,0.12377929687500001
2,1,96000,0.14855095160715062
2,2,96000,0.1256814181861615
0,0,97000,0.13670953632613975
